user_id,gender,height_cm,weight_kg,cluster,brand,category,product_name,size_bought,outcome,reason,fit_feedback,rating,review,purchase_date
U017331,Male,166,65,Male_Cluster_0,ONLY,Dress,Floral Midi Dress,S,kept,,Relaxed Fit,4,Comfortable and stylish.,2024-12-23
U017332,Female,155,52,Female_Cluster_2,Biba,Kurti,Anarkali Kurta,L,kept,,True to Size,4,Looks even better in person.,2024-08-08
U017333,Female,155,59,Female_Cluster_1,H&M,Jeans,Skinny Jeans,M,kept,,Relaxed Fit,5,Great quality. Would buy again.,2025-09-13
U017334,Female,156,66,Female_Cluster_1,Zara,Dress,Maxi Dress,S,returned,Too Tight,Runs Small,2,Waist was too tight for me.,2025-01-11
U017335,Female,160,65,Female_Cluster_0,H&M,Shirt,Checked Casual Shirt,M,kept,,Relaxed Fit,4,Great quality. Would buy again.,2025-09-02
U017336,Female,164,46,Female_Cluster_4,W,Kurti,Printed Kurti,XS,returned,Too Tight,Runs Small,2,Waist was too tight for me.,2024-12-18
U017337,Female,169,46,Female_Cluster_4,ONLY,Dress,Floral Midi Dress,XS,kept,,True to Size,4,Perfect everyday wear.,2024-06-04
U017338,Male,179,63,Male_Cluster_4,ONLY,Trousers,Track Pants,XS,kept,,True to Size,5,Looks even better in person.,2025-08-31
U017339,Female,160,52,Female_Cluster_0,W,Trousers,Cargo Pants,L,returned,Too Long,Oversized,2,Bit loose around the waist.,2024-08-12
U017340,Male,175,74,Male_Cluster_3,W,Kurti,Ethnic Set,L,kept,,Slim Fit,5,Very comfortable and fits perfectly.,2024-09-01
U017341,Male,180,77,Male_Cluster_4,Nike,Dress,Floral Midi Dress,M,kept,,Relaxed Fit,4,Exactly as shown. True to size.,2024-01-09
U017342,Female,175,51,Female_Cluster_4,Adidas,Kurti,Printed Kurti,XS,kept,,Relaxed Fit,4,Really happy with the purchase.,2024-06-10
U017343,Female,169,62,Female_Cluster_3,ONLY,Dress,Floral Midi Dress,S,kept,,True to Size,4,Comfortable and stylish.,2024-07-20
U017344,Female,158,61,Female_Cluster_0,H&M,Trousers,Palazzo Pants,S,kept,,Slim Fit,5,Great quality. Would buy again.,2025-11-20
U017345,Male,175,76,Male_Cluster_3,W,Dress,Floral Midi Dress,XL,kept,,True to Size,4,Great quality. Would buy again.,2024-08-19
U017346,Female,167,62,Female_Cluster_3,Roadster,Kurti,Cotton Kurta,M,kept,,Relaxed Fit,4,Very comfortable and fits perfectly.,2024-01-03
U017347,Female,160,73,Female_Cluster_3,Zara,Trousers,Running Shorts,L,kept,,Relaxed Fit,5,Exactly as shown. True to size.,2024-03-30
U017348,Female,163,62,Female_Cluster_0,Allen Solly,Top,Ribbed Cotton Top,M,kept,,Relaxed Fit,4,Loved the fit. Fabric feels premium.,2025-08-17
U017349,Male,174,73,Male_Cluster_3,Adidas,Kurti,Ethnic Set,S,returned,Sleeves Tight,Runs Small,3,Could barely button it.,2024-05-18
U017350,Female,157,69,Female_Cluster_1,H&M,Kurti,Straight Kurta,M,kept,,Slim Fit,4,Great quality. Would buy again.,2025-01-26
U017351,Female,168,57,Female_Cluster_4,Nike,Trousers,Training Shorts,S,kept,,Relaxed Fit,5,Comfortable and stylish.,2025-02-18
U017352,Male,178,64,Male_Cluster_4,W,Dress,Maxi Dress,M,returned,Too Long,Oversized,3,Runs larger than expected.,2025-05-17
U017353,Male,178,79,Male_Cluster_1,Nike,Jeans,Skinny Jeans,L,kept,,Slim Fit,5,Looks even better in person.,2025-11-22
U017354,Female,148,57,Female_Cluster_1,W,Trousers,Running Shorts,XL,kept,,Relaxed Fit,5,Comfortable and stylish.,2024-02-02
U017355,Male,173,61,Male_Cluster_0,Nike,Shirt,Checked Casual Shirt,M,returned,Too Loose,Runs Large,3,Needed one size smaller.,2024-09-17
U017356,Female,169,55,Female_Cluster_4,Adidas,Shirt,Formal Shirt,S,kept,,Relaxed Fit,5,Comfortable and stylish.,2025-02-13
U017357,Female,168,48,Female_Cluster_4,Biba,Jeans,Straight Fit Jeans,S,kept,,Slim Fit,5,Exactly as shown. True to size.,2025-02-21
U017358,Female,172,49,Female_Cluster_4,Zara,Top,Ribbed Cotton Top,XS,kept,,Slim Fit,4,Great quality. Would buy again.,2024-10-23
U017359,Female,171,68,Female_Cluster_3,Adidas,Dress,Floral Midi Dress,M,kept,,Relaxed Fit,5,Great quality. Would buy again.,2025-05-09
U017360,Male,166,81,Male_Cluster_2,Levi's,Top,Essentials Tee,XL,kept,,Slim Fit,5,Really happy with the purchase.,2025-01-19
U017361,Male,176,66,Male_Cluster_4,W,Kurti,Anarkali Kurta,L,kept,,Relaxed Fit,4,Really happy with the purchase.,2025-07-06
U017362,Female,152,57,Female_Cluster_1,Allen Solly,Top,Ribbed Cotton Top,XL,kept,,Slim Fit,4,Very comfortable and fits perfectly.,2024-09-28
U017363,Female,163,65,Female_Cluster_3,Nike,Dress,Floral Midi Dress,M,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2024-07-13
U017364,Female,163,64,Female_Cluster_3,Roadster,Dress,Maxi Dress,M,kept,,True to Size,4,Very comfortable and fits perfectly.,2025-05-31
U017365,Male,186,93,Male_Cluster_1,ONLY,Shirt,Satin Shirt,M,kept,,True to Size,4,Very comfortable and fits perfectly.,2025-10-15
U017366,Female,152,54,Female_Cluster_2,Zara,Jeans,Skinny Jeans,S,kept,,Relaxed Fit,5,Comfortable and stylish.,2024-09-25
U017367,Male,188,80,Male_Cluster_4,ONLY,Top,Graphic Tee,M,returned,Too Loose,Runs Large,2,Needed one size smaller.,2025-11-02
U017368,Female,158,59,Female_Cluster_0,Roadster,Kurti,Printed Kurti,M,kept,,Relaxed Fit,4,Looks even better in person.,2024-04-05
U017369,Female,156,54,Female_Cluster_2,Levi's,Dress,Maxi Dress,M,kept,,True to Size,5,Comfortable and stylish.,2025-07-24
U017370,Female,159,63,Female_Cluster_0,Adidas,Dress,Floral Midi Dress,L,kept,,Slim Fit,5,Looks even better in person.,2025-12-25
U017371,Female,160,45,Female_Cluster_2,Nike,Trousers,Wide Leg Trousers,XS,kept,,True to Size,4,Really happy with the purchase.,2025-06-27
U017372,Male,166,73,Male_Cluster_2,Adidas,Dress,Maxi Dress,L,kept,,Relaxed Fit,4,Very comfortable and fits perfectly.,2024-12-19
U017373,Male,168,69,Male_Cluster_0,Adidas,Jeans,512 Taper Jeans,M,kept,,Relaxed Fit,4,Very comfortable and fits perfectly.,2025-08-20
U017374,Female,158,42,Female_Cluster_2,H&M,Shirt,Relaxed Shirt,XS,kept,,Slim Fit,5,Really happy with the purchase.,2024-11-01
U017375,Male,168,79,Male_Cluster_2,Roadster,Shirt,Checked Casual Shirt,L,kept,,Slim Fit,5,Perfect everyday wear.,2025-07-22
U017376,Female,178,56,Female_Cluster_4,Allen Solly,Shirt,Casual Shirt,XS,kept,,True to Size,4,Perfect everyday wear.,2025-01-11
U017377,Male,162,88,Male_Cluster_2,Zara,Dress,Floral Midi Dress,L,returned,Too Tight,Runs Small,3,Waist was too tight for me.,2024-07-18
U017378,Female,156,63,Female_Cluster_1,ONLY,Top,Ethnic Top,S,returned,Waist Tight,Runs Small,1,Sleeves felt tight.,2025-07-08
U017379,Female,157,47,Female_Cluster_2,H&M,Shirt,Formal Shirt,XS,kept,,Relaxed Fit,5,Really happy with the purchase.,2024-07-26
U017380,Female,165,62,Female_Cluster_3,Zara,Kurti,Cotton Kurta,M,kept,,Slim Fit,4,Very comfortable and fits perfectly.,2024-08-02
U017381,Male,175,68,Male_Cluster_3,Levi's,Dress,Floral Midi Dress,M,kept,,True to Size,5,Very comfortable and fits perfectly.,2025-08-15
U017382,Female,171,45,Female_Cluster_4,Biba,Top,Linen Top,XS,returned,Sleeves Tight,Runs Small,2,Runs smaller than expected.,2025-05-17
U017383,Female,164,61,Female_Cluster_0,Roadster,Dress,Floral Midi Dress,M,kept,,Slim Fit,4,Looks even better in person.,2025-12-09
U017384,Female,155,50,Female_Cluster_2,ONLY,Trousers,Cargo Pants,XS,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2024-05-14
U017385,Female,149,48,Female_Cluster_2,Biba,Jeans,Straight Fit Jeans,L,kept,,Relaxed Fit,5,Very comfortable and fits perfectly.,2025-04-25
U017386,Female,159,49,Female_Cluster_2,Roadster,Jeans,Skinny Jeans,S,kept,,Slim Fit,5,Perfect everyday wear.,2025-05-28
U017387,Female,167,56,Female_Cluster_4,Zara,Shirt,Casual Shirt,XS,kept,,Slim Fit,5,Perfect everyday wear.,2025-04-16
U017388,Female,161,73,Female_Cluster_3,W,Shirt,Relaxed Shirt,XL,returned,Too Tight,Runs Small,1,Runs smaller than expected.,2024-08-30
U017389,Female,157,51,Female_Cluster_2,Adidas,Jeans,Straight Fit Jeans,XS,returned,Too Tight,Runs Small,2,Runs smaller than expected.,2025-10-21
U017390,Male,179,54,Male_Cluster_4,Nike,Shirt,Satin Shirt,XS,returned,Too Long,Oversized,2,Needed one size smaller.,2025-10-23
U017391,Female,155,46,Female_Cluster_2,Roadster,Dress,Floral Midi Dress,S,kept,,Slim Fit,4,Looks even better in person.,2025-06-24
U017392,Female,157,54,Female_Cluster_2,Nike,Trousers,Cargo Pants,M,kept,,True to Size,4,Looks even better in person.,2024-07-25
U017393,Female,157,62,Female_Cluster_1,Levi's,Top,Graphic Tee,M,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2024-11-16
U017394,Female,156,67,Female_Cluster_1,Biba,Trousers,Chinos,XL,kept,,Slim Fit,5,Perfect everyday wear.,2024-04-10
U017395,Female,159,65,Female_Cluster_0,Adidas,Top,Linen Top,L,kept,,True to Size,4,Loved the fit. Fabric feels premium.,2025-08-14
U017396,Female,159,73,Female_Cluster_3,Levi's,Jeans,511 Slim Jeans,XXL,returned,Too Long,Runs Large,3,Runs larger than expected.,2024-05-27
U017397,Female,153,68,Female_Cluster_1,Zara,Jeans,Skinny Jeans,XL,returned,Too Long,Runs Large,3,Runs larger than expected.,2025-09-07
U017398,Female,156,49,Female_Cluster_2,H&M,Kurti,Printed Kurti,XS,kept,,True to Size,4,Comfortable and stylish.,2025-05-04
U017399,Male,169,71,Male_Cluster_3,ONLY,Shirt,Relaxed Shirt,L,returned,Too Loose,Runs Large,3,Runs larger than expected.,2025-03-06
U017400,Female,157,48,Female_Cluster_2,W,Kurti,Cotton Kurta,L,kept,,True to Size,4,Really happy with the purchase.,2024-03-06
U017401,Male,177,62,Male_Cluster_4,Biba,Jeans,Straight Fit Jeans,S,returned,Too Tight,Runs Small,2,Waist was too tight for me.,2024-01-09
U017402,Female,153,59,Female_Cluster_1,ONLY,Top,Graphic Tee,L,returned,Too Long,Runs Large,3,Bit loose around the waist.,2025-10-16
U017403,Female,155,65,Female_Cluster_1,ONLY,Top,Essentials Tee,M,kept,,Relaxed Fit,5,Great quality. Would buy again.,2024-10-24
U017404,Male,184,98,Male_Cluster_1,Zara,Shirt,Formal Shirt,L,kept,,Slim Fit,5,Exactly as shown. True to size.,2024-04-27
U017405,Female,169,59,Female_Cluster_4,Nike,Dress,Maxi Dress,S,kept,,Relaxed Fit,4,Loved the fit. Fabric feels premium.,2024-10-04
U017406,Female,163,60,Female_Cluster_0,Levi's,Shirt,Formal Shirt,S,returned,Sleeves Tight,Runs Small,3,Should have sized up. Felt tight around the shoulders.,2024-09-09
U017407,Female,157,56,Female_Cluster_0,Zara,Jeans,512 Taper Jeans,S,kept,,Relaxed Fit,4,Perfect everyday wear.,2024-10-13
U017408,Female,166,70,Female_Cluster_3,Roadster,Top,Basic Crew Tee,L,kept,,Slim Fit,4,Looks even better in person.,2024-04-08
U017409,Female,158,57,Female_Cluster_0,Roadster,Kurti,Straight Kurta,M,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2024-12-19
U017410,Female,168,56,Female_Cluster_4,W,Top,Ribbed Cotton Top,M,kept,,Relaxed Fit,4,Very comfortable and fits perfectly.,2025-12-24
U017411,Male,172,91,Male_Cluster_1,Adidas,Jeans,511 Slim Jeans,XL,kept,,True to Size,5,Really happy with the purchase.,2025-05-26
U017412,Male,170,84,Male_Cluster_1,Adidas,Jeans,512 Taper Jeans,XL,kept,,Slim Fit,4,Exactly as shown. True to size.,2025-08-22
U017413,Male,179,71,Male_Cluster_4,Roadster,Top,Essentials Tee,M,kept,,Relaxed Fit,4,Comfortable and stylish.,2024-06-24
U017414,Female,158,42,Female_Cluster_2,Zara,Dress,Floral Midi Dress,XS,kept,,True to Size,4,Perfect everyday wear.,2024-10-23
U017415,Male,164,83,Male_Cluster_2,H&M,Top,Crop Top,L,kept,,Slim Fit,4,Looks even better in person.,2025-06-17
U017416,Female,156,53,Female_Cluster_2,Nike,Top,Ethnic Top,M,kept,,True to Size,5,Loved the fit. Fabric feels premium.,2025-05-24
U017417,Female,159,59,Female_Cluster_0,Allen Solly,Jeans,Skinny Jeans,S,returned,Too Tight,Runs Small,3,Sleeves felt tight.,2024-12-09
U017418,Female,148,55,Female_Cluster_2,Levi's,Kurti,Printed Kurti,M,returned,Waist Tight,Runs Small,2,Sleeves felt tight.,2024-09-12
U017419,Female,161,58,Female_Cluster_0,Biba,Kurti,Anarkali Kurta,L,kept,,True to Size,5,Exactly as shown. True to size.,2025-12-03
U017420,Female,157,56,Female_Cluster_0,Levi's,Dress,Maxi Dress,M,kept,,Relaxed Fit,5,Very comfortable and fits perfectly.,2024-04-05
U017421,Female,148,69,Female_Cluster_1,H&M,Jeans,Straight Fit Jeans,XL,returned,Too Loose,Oversized,3,Bit loose around the waist.,2024-10-24
U017422,Female,161,57,Female_Cluster_0,Biba,Kurti,Anarkali Kurta,L,kept,,True to Size,4,Great quality. Would buy again.,2025-01-27
U017423,Female,164,49,Female_Cluster_4,Roadster,Dress,Floral Midi Dress,XS,kept,,True to Size,4,Really happy with the purchase.,2024-12-15
U017424,Male,179,72,Male_Cluster_4,W,Jeans,Straight Fit Jeans,L,kept,,True to Size,4,Really happy with the purchase.,2025-08-04
U017425,Female,149,52,Female_Cluster_2,Adidas,Kurti,Cotton Kurta,M,kept,,True to Size,4,Exactly as shown. True to size.,2025-12-05
U017426,Female,148,64,Female_Cluster_1,Zara,Trousers,Cargo Pants,L,kept,,Slim Fit,5,Really happy with the purchase.,2025-03-29
U017427,Female,158,58,Female_Cluster_0,Roadster,Trousers,Training Shorts,L,returned,Too Long,Runs Large,2,Bit loose around the waist.,2024-03-15
U017428,Female,158,51,Female_Cluster_2,W,Kurti,Printed Kurti,L,returned,Too Loose,Oversized,3,Length was longer than expected.,2025-01-11
U017429,Female,157,49,Female_Cluster_2,Zara,Shirt,Checked Casual Shirt,XS,kept,,True to Size,5,Exactly as shown. True to size.,2025-01-16
U017430,Male,184,60,Male_Cluster_4,Roadster,Trousers,Cargo Pants,XS,kept,,Slim Fit,4,Looks even better in person.,2024-11-29
U017431,Female,164,57,Female_Cluster_0,Roadster,Shirt,Checked Casual Shirt,M,returned,Too Long,Oversized,2,Bit loose around the waist.,2024-06-27
U017432,Female,162,55,Female_Cluster_0,ONLY,Dress,Floral Midi Dress,XS,returned,Too Long,Runs Large,3,Runs larger than expected.,2024-06-07
U017433,Female,152,57,Female_Cluster_1,ONLY,Top,Ethnic Top,M,kept,,Slim Fit,4,Comfortable and stylish.,2024-09-21
U017434,Female,159,57,Female_Cluster_0,Biba,Kurti,Cotton Kurta,L,kept,,Relaxed Fit,5,Exactly as shown. True to size.,2025-02-27
U017435,Male,170,79,Male_Cluster_3,Nike,Trousers,Wide Leg Trousers,L,kept,,Slim Fit,4,Great quality. Would buy again.,2024-09-08
U017436,Female,150,77,Female_Cluster_1,ONLY,Top,Basic Crew Tee,XL,returned,Too Long,Oversized,2,Needed one size smaller.,2025-07-05
U017437,Female,159,49,Female_Cluster_2,Roadster,Jeans,Straight Fit Jeans,S,kept,,Relaxed Fit,5,Exactly as shown. True to size.,2024-02-10
U017438,Female,155,53,Female_Cluster_2,W,Shirt,Casual Shirt,L,kept,,Relaxed Fit,4,Great quality. Would buy again.,2024-02-22
U017439,Female,160,58,Female_Cluster_0,Adidas,Shirt,Formal Shirt,L,kept,,True to Size,5,Great quality. Would buy again.,2025-01-23
U017440,Female,162,64,Female_Cluster_3,Biba,Kurti,Ethnic Set,M,returned,Too Tight,Runs Small,3,Could barely button it.,2025-07-09
U017441,Female,150,46,Female_Cluster_2,Allen Solly,Trousers,Cargo Pants,S,kept,,True to Size,4,Loved the fit. Fabric feels premium.,2024-06-30
U017442,Male,168,92,Male_Cluster_1,ONLY,Trousers,Cargo Pants,XL,kept,,Slim Fit,5,Comfortable and stylish.,2025-06-22
U017443,Female,166,76,Female_Cluster_3,Allen Solly,Trousers,Palazzo Pants,L,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2025-10-29
U017444,Female,163,54,Female_Cluster_4,Roadster,Top,Ribbed Cotton Top,S,kept,,True to Size,5,Really happy with the purchase.,2025-10-09
U017445,Female,159,58,Female_Cluster_0,ONLY,Dress,Floral Midi Dress,M,returned,Too Loose,Runs Large,3,Needed one size smaller.,2025-06-29
U017446,Female,160,55,Female_Cluster_0,Roadster,Jeans,Straight Fit Jeans,M,kept,,Relaxed Fit,5,Exactly as shown. True to size.,2025-11-04
U017447,Female,159,48,Female_Cluster_2,ONLY,Kurti,Anarkali Kurta,XS,returned,Too Long,Oversized,2,Loose fit wasn't for me.,2025-01-06
U017448,Female,163,55,Female_Cluster_0,Roadster,Shirt,Satin Shirt,M,kept,,True to Size,5,Loved the fit. Fabric feels premium.,2025-03-20
U017449,Female,164,55,Female_Cluster_4,Nike,Top,Printed Tee,S,returned,Too Long,Oversized,2,Bit loose around the waist.,2024-10-25
U017450,Female,165,61,Female_Cluster_3,Roadster,Shirt,Formal Shirt,L,kept,,Relaxed Fit,4,Comfortable and stylish.,2025-07-04
U017451,Female,159,59,Female_Cluster_0,Nike,Kurti,Ethnic Set,M,kept,,Relaxed Fit,5,Comfortable and stylish.,2025-05-17
U017452,Female,167,67,Female_Cluster_3,ONLY,Top,Ribbed Cotton Top,S,kept,,True to Size,4,Perfect everyday wear.,2025-09-21
U017453,Male,168,78,Male_Cluster_2,Zara,Dress,Floral Midi Dress,M,kept,,Slim Fit,5,Very comfortable and fits perfectly.,2024-04-20
U017454,Female,155,56,Female_Cluster_2,Biba,Top,Ribbed Cotton Top,XL,returned,Too Loose,Runs Large,3,Length was longer than expected.,2025-11-29
U017455,Female,152,57,Female_Cluster_1,Adidas,Trousers,Wide Leg Trousers,XL,returned,Too Long,Oversized,2,Needed one size smaller.,2025-10-13
U017456,Female,162,62,Female_Cluster_0,Biba,Jeans,Straight Fit Jeans,M,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2025-01-03
U017457,Male,185,69,Male_Cluster_4,Zara,Kurti,Cotton Kurta,XS,kept,,Slim Fit,4,Looks even better in person.,2025-01-05
U017458,Female,168,54,Female_Cluster_4,ONLY,Top,Graphic Tee,XS,kept,,Relaxed Fit,5,Comfortable and stylish.,2025-01-16
U017459,Male,180,86,Male_Cluster_1,ONLY,Jeans,Skinny Jeans,S,kept,,Slim Fit,4,Comfortable and stylish.,2024-02-23
U017460,Female,167,52,Female_Cluster_4,Allen Solly,Jeans,511 Slim Jeans,S,kept,,Relaxed Fit,5,Comfortable and stylish.,2025-07-06
U017461,Male,167,78,Male_Cluster_2,Biba,Shirt,Casual Shirt,XL,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2024-11-02
U017462,Female,161,70,Female_Cluster_3,Nike,Top,Basic Crew Tee,L,kept,,True to Size,5,Looks even better in person.,2024-01-18
U017463,Female,166,53,Female_Cluster_4,W,Trousers,Training Shorts,M,kept,,True to Size,4,Loved the fit. Fabric feels premium.,2024-05-01
U017464,Female,158,50,Female_Cluster_2,W,Shirt,Satin Shirt,M,kept,,True to Size,5,Comfortable and stylish.,2024-02-18
U017465,Female,158,72,Female_Cluster_1,Adidas,Trousers,Palazzo Pants,XL,returned,Too Loose,Runs Large,3,Runs larger than expected.,2025-01-01
U017466,Female,162,79,Female_Cluster_3,Roadster,Trousers,Cargo Pants,XXL,returned,Too Long,Runs Large,3,Loose fit wasn't for me.,2025-09-09
U017467,Female,163,51,Female_Cluster_4,ONLY,Trousers,Training Shorts,XS,kept,,True to Size,4,Exactly as shown. True to size.,2025-01-08
U017468,Male,170,70,Male_Cluster_3,Roadster,Top,Crop Top,M,kept,,Relaxed Fit,5,Comfortable and stylish.,2024-06-27
U017469,Female,159,42,Female_Cluster_2,Zara,Kurti,Ethnic Set,XS,kept,,Slim Fit,5,Very comfortable and fits perfectly.,2025-07-21
U017470,Female,159,56,Female_Cluster_0,Adidas,Jeans,511 Slim Jeans,M,kept,,Relaxed Fit,4,Very comfortable and fits perfectly.,2024-12-18
U017471,Female,161,63,Female_Cluster_0,Zara,Top,Graphic Tee,S,kept,,True to Size,4,Really happy with the purchase.,2024-03-14
U017472,Female,161,55,Female_Cluster_0,Levi's,Kurti,Anarkali Kurta,M,kept,,Slim Fit,5,Comfortable and stylish.,2025-06-01
U017473,Male,171,64,Male_Cluster_0,Adidas,Jeans,512 Taper Jeans,M,kept,,True to Size,5,Looks even better in person.,2024-02-07
U017474,Female,149,61,Female_Cluster_1,Levi's,Trousers,Chinos,L,returned,Too Long,Oversized,3,Runs larger than expected.,2025-10-10
U017475,Female,155,47,Female_Cluster_2,Roadster,Jeans,511 Slim Jeans,XS,returned,Sleeves Tight,Runs Small,2,Could barely button it.,2024-09-10
U017476,Female,158,48,Female_Cluster_2,Biba,Kurti,Ethnic Set,S,returned,Too Tight,Runs Small,1,Waist was too tight for me.,2024-09-12
U017477,Female,168,66,Female_Cluster_3,Nike,Dress,Floral Midi Dress,M,kept,,True to Size,5,Comfortable and stylish.,2025-01-15
U017478,Male,173,66,Male_Cluster_3,H&M,Dress,Floral Midi Dress,S,kept,,True to Size,5,Very comfortable and fits perfectly.,2024-07-28
U017479,Male,168,61,Male_Cluster_0,Biba,Top,Ethnic Top,L,kept,,Relaxed Fit,4,Looks even better in person.,2024-08-24
U017480,Female,156,56,Female_Cluster_0,Levi's,Shirt,Relaxed Shirt,M,kept,,True to Size,5,Loved the fit. Fabric feels premium.,2025-05-15
U017481,Male,164,81,Male_Cluster_2,Adidas,Trousers,Running Shorts,XL,kept,,True to Size,4,Very comfortable and fits perfectly.,2024-03-23
U017482,Female,163,68,Female_Cluster_3,Levi's,Trousers,Office Trousers,L,kept,,Slim Fit,4,Really happy with the purchase.,2025-01-15
U017483,Female,152,74,Female_Cluster_1,Biba,Jeans,Skinny Jeans,XXL,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2025-08-25
U017484,Female,155,53,Female_Cluster_2,Adidas,Trousers,Palazzo Pants,M,returned,Too Long,Oversized,3,Runs larger than expected.,2025-03-15
U017485,Female,166,45,Female_Cluster_4,Nike,Dress,Maxi Dress,XS,kept,,True to Size,4,Comfortable and stylish.,2025-05-25
U017486,Female,160,68,Female_Cluster_3,Levi's,Trousers,Office Trousers,L,kept,,True to Size,5,Very comfortable and fits perfectly.,2025-07-25
U017487,Female,153,60,Female_Cluster_1,Nike,Jeans,512 Taper Jeans,XL,returned,Too Loose,Runs Large,2,Bit loose around the waist.,2025-09-21
